# time 'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'bound_Ca2+!_' 'PKAa!_' 'PKAa?' 'CDK5!_' 'CK1p~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?' 'r'
 6.633333E+01 0 14 337 323 0 0 69 70 1 1 0 17 0 1971 1029 0 0 0 0 0 0 0 1029 0 4.993582E-02
 6.666667E+01 0 10 335 325 0 0 64 70 0 1 0 26 0 1961 1039 0 0 0 0 0 0 0 1039 0 4.998099E-02
 6.700000E+01 0 8 337 329 0 0 60 72 0 1 0 21 0 1948 1052 0 0 0 0 0 0 0 1052 0 4.996161E-02
 6.733333E+01 0 15 333 318 0 0 62 68 1 2 0 18 0 1953 1047 0 0 0 0 0 0 0 1047 0 4.997851E-02
 6.766667E+01 0 12 334 322 0 0 72 65 1 0 0 27 0 1960 1040 0 0 0 0 0 0 0 1040 0 5.001049E-02
 6.800000E+01 0 11 334 323 0 0 77 66 2 1 0 20 0 1974 1026 0 0 0 0 0 0 0 1026 0 5.001992E-02
 6.833333E+01 0 14 333 319 0 0 60 69 0 1 0 17 0 1978 1022 0 0 0 0 0 0 0 1022 0 5.007508E-02
 6.866667E+01 0 14 335 321 0 0 59 71 0 1 0 17 0 1985 1015 0 0 0 0 0 0 0 1015 0 5.007526E-02
 6.900000E+01 0 5 335 330 0 0 60 67 0 0 0 21 0 2004 996 0 0 0 0 0 0 0 996 0 5.014989E-02
 6.933333E+01 0 11 339 328 0 0 60 69 0 0 0 22 0 2002 998 0 0 0 0 0 0 0 998 0 5.015854E-02
 6.966667E+01 0 8 340 332 0 0 64 66 0 0 0 19 0 2015 985 0 0 0 0 0 0 0 985 0 5.016860E-02
 7.000000E+01 0 9 339 330 0 0 54 67 0 0 0 27 0 2019 981 0 0 0 0 0 0 0 981 0 5.020718E-02
 7.033333E+01 0 15 340 325 0 0 62 68 0 1 0 25 0 2028 972 0 0 0 0 0 0 0 972 0 5.023729E-02
 7.066667E+01 0 8 343 335 0 0 61 64 0 1 0 19 0 2031 969 0 0 0 0 0 0 0 969 0 5.018748E-02
 7.100000E+01 0 9 343 334 0 0 69 67 0 0 0 23 0 2046 954 0 0 0 0 0 0 0 954 0 5.024795E-02
 7.133333E+01 0 14 346 332 0 0 66 65 0 0 0 22 0 2042 958 0 0 0 0 0 0 0 958 0 5.026822E-02
 7.166667E+01 0 7 349 342 0 0 67 68 0 0 0 22 0 2041 959 0 0 0 0 0 0 0 959 0 5.033543E-02
 7.200000E+01 0 8 350 342 0 0 71 71 0 0 0 23 0 2046 954 0 0 0 0 0 0 0 954 0 5.037691E-02
 7.233333E+01 0 15 353 338 0 0 72 71 0 0 0 19 0 2021 979 0 0 0 0 0 0 0 979 0 5.039048E-02
 7.266667E+01 0 15 353 338 0 0 59 72 0 0 0 22 0 2013 987 0 0 0 0 0 0 0 987 0 5.045261E-02
 7.300000E+01 0 11 353 342 0 0 62 70 0 0 0 22 0 2008 992 0 0 0 0 0 0 0 992 0 5.048233E-02
 7.333333E+01 0 18 357 339 0 0 59 65 0 1 0 27 0 2014 986 0 0 0 0 0 0 0 986 0 5.051769E-02
 7.366667E+01 0 7 362 355 0 0 63 64 0 1 0 27 0 2015 985 0 0 0 0 0 0 0 985 0 5.057863E-02
 7.400000E+01 0 4 359 355 0 0 59 63 0 1 0 26 0 2013 987 0 0 0 0 0 0 0 987 0 5.054713E-02
 7.433333E+01 0 12 357 345 0 0 72 66 0 1 0 21 0 2009 991 0 0 0 0 0 0 0 991 0 5.058009E-02
 7.466667E+01 0 13 359 346 0 0 71 66 1 0 0 21 0 2017 983 0 0 0 0 0 0 0 983 0 5.059705E-02
 7.500000E+01 0 12 362 350 0 0 74 64 0 0 0 28 0 2014 986 0 0 0 0 0 0 0 986 0 5.063412E-02
 7.533333E+01 0 18 362 344 0 0 61 68 0 0 0 23 0 2017 983 0 0 0 0 0 0 0 983 0 5.063497E-02
 7.566667E+01 0 12 362 350 0 0 60 68 0 0 0 26 0 2018 982 0 0 0 0 0 0 0 982 0 5.065062E-02
 7.600000E+01 0 16 365 349 0 0 62 66 0 1 0 26 0 2011 989 0 0 0 0 0 0 0 989 0 5.068569E-02
 7.633333E+01 0 14 371 357 0 0 73 68 0 1 0 26 0 2025 975 0 0 0 0 0 0 0 975 0 5.074768E-02
 7.666667E+01 0 15 371 356 0 0 72 68 1 2 0 34 0 2013 987 0 0 0 0 0 0 0 987 0 5.072087E-02
 7.700000E+01 0 14 374 360 0 0 68 62 0 2 0 32 0 2002 998 0 0 0 0 0 0 0 998 0 5.071162E-02
 7.733333E+01 0 16 375 359 0 0 70 62 0 1 0 25 0 1991 1009 0 0 0 0 0 0 0 1009 0 5.071658E-02
 7.766667E+01 0 13 376 363 0 0 66 56 0 1 0 24 0 1961 1039 0 0 0 0 0 0 0 1039 0 5.072315E-02
 7.800000E+01 0 11 377 366 0 0 58 56 0 0 0 26 0 1945 1055 0 0 0 0 0 0 0 1055 0 5.068839E-02
 7.833333E+01 0 17 375 358 0 0 60 57 0 0 0 22 0 1939 1061 0 0 0 0 0 0 0 1061 0 5.071382E-02
 7.866667E+01 0 11 377 366 0 0 67 58 0 0 0 19 0 1949 1051 0 0 0 0 0 0 0 1051 0 5.073011E-02
 7.900000E+01 0 10 376 366 0 0 69 61 0 0 0 27 0 1947 1053 0 0 0 0 0 0 0 1053 0 5.070519E-02
 7.933333E+01 0 12 378 366 0 0 66 60 0 0 0 29 0 1968 1032 0 0 0 0 0 0 0 1032 0 5.070692E-02
 7.966667E+01 0 14 378 364 0 0 56 62 0 0 0 27 0 1970 1030 0 0 0 0 0 0 0 1030 0 5.069749E-02
 8.000000E+01 0 7 377 370 0 0 59 57 0 0 0 28 0 1982 1018 0 0 0 0 0 0 0 1018 0 5.069555E-02
 8.033333E+01 0 14 374 360 0 0 60 59 0 0 0 29 0 1977 1023 0 0 0 0 0 0 0 1023 0 5.068341E-02
 8.066667E+01 0 17 377 360 0 0 70 61 0 0 0 19 0 1991 1009 0 0 0 0 0 0 0 1009 0 5.072246E-02
 8.100000E+01 0 11 378 367 0 0 66 63 0 1 0 35 0 2006 994 0 0 0 0 0 0 0 994 0 5.071928E-02
 8.133333E+01 0 10 379 369 0 0 61 63 0 1 0 30 0 2003 997 0 0 0 0 0 0 0 997 0 5.076895E-02
 8.166667E+01 0 14 381 367 0 0 67 60 0 1 0 30 0 2010 990 0 0 0 0 0 0 0 990 0 5.081013E-02
 8.200000E+01 0 18 384 366 0 0 74 56 0 0 0 29 0 1998 1002 0 0 0 0 0 0 0 1002 0 5.081550E-02
 8.233333E+01 0 9 385 376 0 0 65 58 0 0 0 33 0 1990 1010 0 0 0 0 0 0 0 1010 0 5.078120E-02
 8.266667E+01 0 12 386 374 0 0 65 59 0 0 0 35 0 1963 1037 0 0 0 0 0 0 0 1037 0 5.080824E-02
 8.300000E+01 0 14 384 370 0 0 66 56 0 0 0 27 0 1944 1056 0 0 0 0 0 0 0 1056 0 5.083967E-02
 8.333333E+01 0 9 383 374 0 0 61 64 0 0 0 28 0 1944 1056 0 0 0 0 0 0 0 1056 0 5.081575E-02
 8.366667E+01 0 16 382 366 0 0 68 67 0 0 0 32 0 1937 1063 0 0 0 0 0 0 0 1063 0 5.079244E-02
 8.400000E+01 0 13 389 376 0 0 61 60 0 0 0 35 0 1931 1069 0 0 0 0 0 0 0 1069 0 5.078026E-02
 8.433333E+01 0 14 390 376 0 0 59 62 0 0 0 28 0 1929 1071 0 0 0 0 0 0 0 1071 0 5.072836E-02
 8.466667E+01 0 11 393 382 0 0 67 60 0 0 0 34 0 1924 1076 0 0 0 0 0 0 0 1076 0 5.072046E-02
 8.500000E+01 0 12 394 382 0 0 75 57 0 0 0 33 0 1938 1062 0 0 0 0 0 0 0 1062 0 5.072099E-02
 8.533333E+01 0 12 396 384 0 0 61 59 0 0 0 37 0 1936 1064 0 0 0 0 0 0 0 1064 0 5.072379E-02
 8.566667E+01 0 15 399 384 0 0 73 59 0 0 0 37 0 1936 1064 0 0 0 0 0 0 0 1064 0 5.073754E-02
 8.600000E+01 0 14 405 391 0 0 53 57 0 1 0 36 0 1940 1060 0 0 0 0 0 0 0 1060 0 5.070999E-02
 8.633333E+01 0 11 403 392 0 0 64 58 0 0 0 44 0 1960 1040 0 0 0 0 0 0 0 1040 0 5.074436E-02
 8.666667E+01 0 11 407 396 0 0 63 59 0 0 0 36 0 1963 1037 0 0 0 0 0 0 0 1037 0 5.072926E-02
 8.700000E+01 0 14 406 392 0 0 68 58 0 0 0 34 0 1981 1019 0 0 0 0 0 0 0 1019 0 5.069958E-02
 8.733333E+01 0 14 409 395 0 0 64 57 1 1 0 38 0 1999 1001 0 0 0 0 0 0 0 1001 0 5.070487E-02
 8.766667E+01 0 19 407 388 0 0 62 54 0 0 0 33 0 1993 1007 0 0 0 0 0 0 0 1007 0 5.076424E-02
 8.800000E+01 0 18 413 395 0 0 57 49 0 1 0 38 0 1982 1018 0 0 0 0 0 0 0 1018 0 5.075009E-02
 8.833333E+01 0 12 416 404 0 0 53 45 1 0 0 41 0 1978 1022 0 0 0 0 0 0 0 1022 0 5.072561E-02
 8.866667E+01 0 18 420 402 0 0 58 40 0 0 0 41 0 1985 1015 0 0 0 0 0 0 0 1015 0 5.078242E-02
 8.900000E+01 0 16 422 406 0 0 62 48 0 0 0 42 0 1996 1004 0 0 0 0 0 0 0 1004 0 5.074891E-02
 8.933333E+01 0 16 424 408 0 0 68 51 0 0 0 43 0 2001 999 0 0 0 0 0 0 0 999 0 5.073506E-02
 8.966667E+01 0 8 422 414 0 0 74 53 0 0 0 40 0 2010 990 0 0 0 0 0 0 0 990 0 5.076373E-02
 9.000000E+01 0 12 424 412 0 0 62 56 0 0 0 39 0 2000 1000 0 0 0 0 0 0 0 1000 0 5.079924E-02
 9.033333E+01 0 8 424 416 0 0 61 54 0 0 0 43 0 1990 1010 0 0 0 0 0 0 0 1010 0 5.077583E-02
 9.066667E+01 0 14 424 410 0 0 60 58 0 0 0 42 0 1997 1003 0 0 0 0 0 0 0 1003 0 5.082250E-02
 9.100000E+01 0 14 424 410 0 0 71 57 0 0 0 40 0 1990 1010 0 0 0 0 0 0 0 1010 0 5.083823E-02
 9.133333E+01 0 8 432 424 0 0 62 52 1 2 0 47 0 1994 1006 0 0 0 0 0 0 0 1006 0 5.085455E-02
 9.166667E+01 0 13 433 420 0 0 65 52 2 2 0 34 0 2009 991 0 0 0 0 0 0 0 991 0 5.082570E-02
 9.200000E+01 0 8 438 430 0 0 64 49 2 2 0 43 0 2016 984 0 0 0 0 0 0 0 984 0 5.080117E-02
 9.233333E+01 0 9 435 426 0 0 55 52 1 2 0 44 0 2020 980 0 0 0 0 0 0 0 980 0 5.081880E-02
 9.266667E+01 0 14 433 419 0 0 75 53 2 3 0 43 0 2011 989 0 0 0 0 0 0 0 989 0 5.082032E-02
 9.300000E+01 0 14 433 419 0 0 72 51 2 3 0 39 0 2021 979 0 0 0 0 0 0 0 979 0 5.083959E-02
 9.333333E+01 0 19 435 416 0 0 58 53 1 2 0 37 0 2026 974 0 0 0 0 0 0 0 974 0 5.084946E-02
 9.366667E+01 0 17 435 418 0 0 65 54 1 0 0 42 0 1996 1004 0 0 0 0 0 0 0 1004 0 5.088090E-02
 9.400000E+01 0 17 437 420 0 0 65 51 0 0 0 42 0 2002 998 0 0 0 0 0 0 0 998 0 5.086137E-02
 9.433333E+01 0 10 436 426 0 0 59 48 0 0 0 38 0 1977 1023 0 0 0 0 0 0 0 1023 0 5.089060E-02
 9.466667E+01 0 12 440 428 0 0 66 46 0 0 0 42 0 1978 1022 0 0 0 0 0 0 0 1022 0 5.089878E-02
 9.500000E+01 0 19 443 424 0 0 59 47 0 0 0 51 0 1987 1013 0 0 0 0 0 0 0 1013 0 5.086589E-02
 9.533333E+01 0 16 442 426 0 0 62 47 0 0 0 46 0 1984 1016 0 0 0 0 0 0 0 1016 0 5.091541E-02
 9.566667E+01 0 22 440 418 0 0 61 47 0 0 0 42 0 1992 1008 0 0 0 0 0 0 0 1008 0 5.089135E-02
 9.600000E+01 0 16 438 422 0 0 59 45 0 0 0 47 0 1991 1009 0 0 0 0 0 0 0 1009 0 5.088037E-02
 9.633333E+01 0 11 440 429 0 0 64 50 0 1 0 46 0 1999 1001 0 0 0 0 0 0 0 1001 0 5.090980E-02
 9.666667E+01 0 16 438 422 0 0 58 51 1 0 0 44 0 1996 1004 0 0 0 0 0 0 0 1004 0 5.092503E-02
 9.700000E+01 0 13 441 428 0 0 60 59 1 0 0 48 0 1988 1012 0 0 0 0 0 0 0 1012 0 5.096637E-02
 9.733333E+01 0 14 440 426 0 0 60 59 0 0 0 46 0 1986 1014 0 0 0 0 0 0 0 1014 0 5.095129E-02
 9.766667E+01 0 18 438 420 0 0 63 63 0 0 0 41 0 1979 1021 0 0 0 0 0 0 0 1021 0 5.096891E-02
 9.800000E+01 0 20 439 419 0 0 69 59 0 1 0 44 0 1986 1014 0 0 0 0 0 0 0 1014 0 5.098681E-02
 9.833333E+01 0 17 440 423 0 0 66 54 1 1 0 40 0 1996 1004 0 0 0 0 0 0 0 1004 0 5.101195E-02
 9.866667E+01 0 18 439 421 0 0 70 48 1 1 0 42 0 1977 1023 0 0 0 0 0 0 0 1023 0 5.098259E-02
 9.900000E+01 0 19 441 422 0 0 65 45 1 0 0 40 0 1974 1026 0 0 0 0 0 0 0 1026 0 5.098220E-02
 9.933333E+01 0 19 437 418 0 0 64 43 0 0 0 44 0 1988 1012 0 0 0 0 0 0 0 1012 0 5.096547E-02
 9.966667E+01 0 11 435 424 0 0 59 43 0 0 0 44 0 1986 1014 0 0 0 0 0 0 0 1014 0 5.097305E-02
 1.000000E+02 0 10 433 423 0 0 72 43 0 1 0 42 0 1998 1002 0 0 0 0 0 0 0 1002 0 5.098617E-02
 1.003333E+02 0 18 431 413 0 0 64 48 1 1 0 40 0 2004 996 0 0 0 0 0 0 0 996 0 5.101073E-02
 1.006667E+02 0 14 429 415 0 0 70 48 1 1 0 40 0 2000 1000 0 0 0 0 0 0 0 1000 0 5.103573E-02
 1.010000E+02 0 12 427 415 0 0 65 45 0 1 0 43 0 2002 998 0 0 0 0 0 0 0 998 0 5.103570E-02
 1.013333E+02 0 14 426 412 0 0 57 43 0 0 0 32 0 1986 1014 0 0 0 0 0 0 0 1014 0 5.100620E-02
 1.016667E+02 0 12 424 412 0 0 63 45 0 0 0 41 0 1992 1008 0 0 0 0 0 0 0 1008 0 5.097222E-02
 1.020000E+02 0 14 422 408 0 0 65 48 0 0 0 45 0 1989 1011 0 0 0 0 0 0 0 1011 0 5.097087E-02
 1.023333E+02 0 15 419 404 0 0 71 43 0 0 0 41 0 1982 1018 0 0 0 0 0 0 0 1018 0 5.094297E-02
 1.026667E+02 0 12 424 412 0 0 64 41 0 0 0 41 0 1985 1015 0 0 0 0 0 0 0 1015 0 5.095009E-02
 1.030000E+02 0 16 426 410 0 0 67 39 1 2 0 41 0 1987 1013 0 0 0 0 0 0 0 1013 0 5.094293E-02
 1.033333E+02 0 22 425 403 0 0 74 36 0 1 0 35 0 1993 1007 0 0 0 0 0 0 0 1007 0 5.089678E-02
 1.036667E+02 0 12 427 415 0 0 69 41 0 1 0 42 0 2001 999 0 0 0 0 0 0 0 999 0 5.086351E-02
 1.040000E+02 0 16 426 410 0 0 61 47 0 0 0 36 0 1999 1001 0 0 0 0 0 0 0 1001 0 5.084210E-02
 1.043333E+02 0 10 424 414 0 0 74 44 0 0 0 41 0 2019 981 0 0 0 0 0 0 0 981 0 5.085057E-02
 1.046667E+02 0 9 420 411 0 0 65 48 1 3 0 46 0 2030 970 0 0 0 0 0 0 0 970 0 5.087470E-02
 1.050000E+02 0 15 422 407 0 0 58 47 0 1 0 35 0 2015 985 0 0 0 0 0 0 0 985 0 5.092543E-02
 1.053333E+02 0 17 425 408 0 0 66 46 0 0 0 42 0 2002 998 0 0 0 0 0 0 0 998 0 5.087858E-02
 1.056667E+02 0 16 427 411 0 0 54 50 0 1 0 42 0 1991 1009 0 0 0 0 0 0 0 1009 0 5.089247E-02
 1.060000E+02 0 18 430 412 0 0 64 54 0 0 0 38 0 1993 1007 0 0 0 0 0 0 0 1007 0 5.089976E-02
 1.063333E+02 0 13 429 416 0 0 67 48 0 0 0 40 0 1989 1011 0 0 0 0 0 0 0 1011 0 5.090814E-02
 1.066667E+02 0 18 430 412 0 0 59 51 0 0 0 40 0 1978 1022 0 0 0 0 0 0 0 1022 0 5.089834E-02
 1.070000E+02 0 13 429 416 0 0 67 49 0 0 0 49 0 1969 1031 0 0 0 0 0 0 0 1031 0 5.089752E-02
 1.073333E+02 0 16 427 411 0 0 65 50 0 1 0 37 0 1985 1015 0 0 0 0 0 0 0 1015 0 5.092652E-02
 1.076667E+02 0 16 425 409 0 0 70 52 0 1 0 44 0 1986 1014 0 0 0 0 0 0 0 1014 0 5.093584E-02
 1.080000E+02 0 17 424 407 0 0 64 55 0 1 0 38 0 1989 1011 0 0 0 0 0 0 0 1011 0 5.096156E-02
 1.083333E+02 0 8 425 417 0 0 68 51 0 1 0 39 0 2005 995 0 0 0 0 0 0 0 995 0 5.094021E-02
 1.086667E+02 0 11 425 414 0 0 69 47 1 2 0 35 0 1997 1003 0 0 0 0 0 0 0 1003 0 5.094080E-02
 1.090000E+02 0 17 424 407 0 0 65 46 0 1 0 36 0 2014 986 0 0 0 0 0 0 0 986 0 5.093466E-02
 1.093333E+02 0 12 423 411 0 0 58 44 1 3 0 34 0 2000 1000 0 0 0 0 0 0 0 1000 0 5.094879E-02
 1.096667E+02 0 13 429 416 0 0 63 41 2 2 0 36 0 2014 986 0 0 0 0 0 0 0 986 0 5.092091E-02
 1.100000E+02 0 16 431 415 0 0 57 42 0 1 0 44 0 2004 996 0 0 0 0 0 0 0 996 0 5.093928E-02
 1.103333E+02 0 15 435 420 0 0 66 42 0 0 0 45 0 2002 998 0 0 0 0 0 0 0 998 0 5.090894E-02
 1.106667E+02 0 11 439 428 0 0 68 45 0 0 0 45 0 1988 1012 0 0 0 0 0 0 0 1012 0 5.093108E-02
 1.110000E+02 0 17 437 420 0 0 66 48 0 0 0 40 0 1989 1011 0 0 0 0 0 0 0 1011 0 5.092622E-02
 1.113333E+02 0 16 436 420 0 0 64 45 0 0 0 38 0 1988 1012 0 0 0 0 0 0 0 1012 0 5.094406E-02
 1.116667E+02 0 13 435 422 0 0 72 45 0 0 0 37 0 2004 996 0 0 0 0 0 0 0 996 0 5.092873E-02
 1.120000E+02 0 11 435 424 0 0 68 50 0 0 0 49 0 2021 979 0 0 0 0 0 0 0 979 0 5.090063E-02
 1.123333E+02 0 18 434 416 0 0 69 55 0 0 0 40 0 2011 989 0 0 0 0 0 0 0 989 0 5.090451E-02
 1.126667E+02 0 18 436 418 0 0 68 51 0 0 0 38 0 2008 992 0 0 0 0 0 0 0 992 0 5.088695E-02
 1.130000E+02 0 17 437 420 0 0 73 48 0 0 0 44 0 1998 1002 0 0 0 0 0 0 0 1002 0 5.082792E-02
 1.133333E+02 0 14 440 426 0 0 60 44 0 0 0 45 0 1983 1017 0 0 0 0 0 0 0 1017 0 5.084749E-02
 1.136667E+02 0 12 436 424 0 0 68 49 0 0 0 45 0 1949 1051 0 0 0 0 0 0 0 1051 0 5.083940E-02
 1.140000E+02 0 14 440 426 0 0 55 53 0 0 0 44 0 1954 1046 0 0 0 0 0 0 0 1046 0 5.084511E-02
 1.143333E+02 0 10 440 430 0 0 76 54 0 0 0 43 0 1962 1038 0 0 0 0 0 0 0 1038 0 5.082266E-02
 1.146667E+02 0 16 439 423 0 0 74 51 0 1 0 48 0 1973 1027 0 0 0 0 0 0 0 1027 0 5.081295E-02
 1.150000E+02 0 12 437 425 0 0 67 46 1 1 0 47 0 1974 1026 0 0 0 0 0 0 0 1026 0 5.082109E-02
 1.153333E+02 0 15 437 422 0 0 79 49 1 0 0 47 0 1974 1026 0 0 0 0 0 0 0 1026 0 5.081252E-02
 1.156667E+02 0 8 438 430 0 0 68 43 0 0 0 49 0 1968 1032 0 0 0 0 0 0 0 1032 0 5.080757E-02
 1.160000E+02 0 14 439 425 0 0 64 46 0 1 0 44 0 1972 1028 0 0 0 0 0 0 0 1028 0 5.080406E-02
 1.163333E+02 0 21 442 421 0 0 64 45 0 1 0 45 0 1993 1007 0 0 0 0 0 0 0 1007 0 5.078944E-02
 1.166667E+02 0 20 442 422 0 0 64 44 0 2 0 41 0 1994 1006 0 0 0 0 0 0 0 1006 0 5.079771E-02
 1.170000E+02 0 18 443 425 0 0 64 44 1 1 0 44 0 2003 997 0 0 0 0 0 0 0 997 0 5.080581E-02
 1.173333E+02 0 13 447 434 0 0 67 40 1 2 0 47 0 1996 1004 0 0 0 0 0 0 0 1004 0 5.079628E-02
 1.176667E+02 0 13 449 436 0 0 66 41 0 2 0 49 0 1990 1010 0 0 0 0 0 0 0 1010 0 5.080615E-02
 1.180000E+02 0 23 451 428 0 0 60 40 1 2 0 47 0 1996 1004 0 0 0 0 0 0 0 1004 0 5.084621E-02
 1.183333E+02 0 13 447 434 0 0 60 39 1 2 0 40 0 1994 1006 0 0 0 0 0 0 0 1006 0 5.086414E-02
 1.186667E+02 0 22 450 428 0 0 71 41 1 0 0 38 0 1973 1027 0 0 0 0 0 0 0 1027 0 5.084093E-02
 1.190000E+02 0 23 451 428 0 0 81 38 0 0 0 45 0 1956 1044 0 0 0 0 0 0 0 1044 0 5.085989E-02
 1.193333E+02 0 14 452 438 0 0 61 37 0 0 0 45 0 1941 1059 0 0 0 0 0 0 0 1059 0 5.083503E-02
 1.196667E+02 0 20 450 430 0 0 62 33 1 0 0 41 0 1944 1056 0 0 0 0 0 0 0 1056 0 5.083339E-02
 1.200000E+02 0 17 447 430 0 0 57 36 1 2 0 40 0 1954 1046 0 0 0 0 0 0 0 1046 0 5.082400E-02
 1.203333E+02 0 9 444 435 0 0 62 39 1 1 0 46 0 1934 1066 0 0 0 0 0 0 0 1066 0 5.082328E-02
 1.206667E+02 0 13 448 435 0 0 60 45 0 1 0 45 0 1937 1063 0 0 0 0 0 0 0 1063 0 5.083746E-02
 1.210000E+02 0 22 449 427 0 0 65 48 0 1 0 47 0 1939 1061 0 0 0 0 0 0 0 1061 0 5.088412E-02
 1.213333E+02 0 23 449 426 0 0 60 50 0 0 0 45 0 1948 1052 0 0 0 0 0 0 0 1052 0 5.088706E-02
 1.216667E+02 0 15 451 436 0 0 68 52 0 0 0 46 0 1935 1065 0 0 0 0 0 0 0 1065 0 5.092281E-02
 1.220000E+02 0 11 452 441 0 0 53 58 0 1 0 49 0 1928 1072 0 0 0 0 0 0 0 1072 0 5.092953E-02
 1.223333E+02 0 14 452 438 0 0 67 52 0 2 0 49 0 1937 1063 0 0 0 0 0 0 0 1063 0 5.089888E-02
 1.226667E+02 0 14 450 436 0 0 67 52 0 0 0 49 0 1920 1080 0 0 0 0 0 0 0 1080 0 5.089617E-02
 1.230000E+02 0 16 448 432 0 0 70 52 0 0 0 46 0 1924 1076 0 0 0 0 0 0 0 1076 0 5.090669E-02
 1.233333E+02 0 18 447 429 0 0 67 53 0 1 0 43 0 1946 1054 0 0 0 0 0 0 0 1054 0 5.091669E-02
 1.236667E+02 0 15 442 427 0 0 68 53 0 1 0 43 0 1960 1040 0 0 0 0 0 0 0 1040 0 5.089145E-02
 1.240000E+02 0 13 439 426 0 0 70 53 2 2 0 44 0 1957 1043 0 0 0 0 0 0 0 1043 0 5.094346E-02
 1.243333E+02 0 14 440 426 0 0 58 57 1 2 0 45 0 1963 1037 0 0 0 0 0 0 0 1037 0 5.095608E-02
 1.246667E+02 0 14 445 431 0 0 73 64 0 1 0 42 0 1976 1024 0 0 0 0 0 0 0 1024 0 5.094116E-02
 1.250000E+02 0 19 446 427 0 0 64 65 0 1 0 45 0 1976 1024 0 0 0 0 0 0 0 1024 0 5.095637E-02
 1.253333E+02 0 16 444 428 0 0 64 63 0 0 0 44 0 1976 1024 0 0 0 0 0 0 0 1024 0 5.096397E-02
 1.256667E+02 0 15 443 428 0 0 60 62 0 0 0 43 0 1964 1036 0 0 0 0 0 0 0 1036 0 5.096838E-02
 1.260000E+02 0 12 442 430 0 0 74 64 0 0 0 44 0 1968 1032 0 0 0 0 0 0 0 1032 0 5.096993E-02
 1.263333E+02 0 11 440 429 0 0 57 61 0 1 0 46 0 1963 1037 0 0 0 0 0 0 0 1037 0 5.097032E-02
 1.266667E+02 0 8 443 435 0 0 66 58 1 1 0 43 0 1953 1047 0 0 0 0 0 0 0 1047 0 5.098941E-02
 1.270000E+02 0 16 439 423 0 0 70 58 1 1 0 50 0 1960 1040 0 0 0 0 0 0 0 1040 0 5.101805E-02
 1.273333E+02 0 24 440 416 0 0 66 54 0 0 0 44 0 1960 1040 0 0 0 0 0 0 0 1040 0 5.101931E-02
 1.276667E+02 0 19 441 422 0 0 58 57 0 0 0 48 0 1951 1049 0 0 0 0 0 0 0 1049 0 5.102853E-02
 1.280000E+02 0 22 444 422 0 0 72 55 0 0 0 43 0 1951 1049 0 0 0 0 0 0 0 1049 0 5.104386E-02
 1.283333E+02 0 10 443 433 0 0 66 54 1 1 0 46 0 1962 1038 0 0 0 0 0 0 0 1038 0 5.106509E-02
 1.286667E+02 0 9 443 434 0 0 70 50 0 0 0 48 0 1973 1027 0 0 0 0 0 0 0 1027 0 5.106355E-02
 1.290000E+02 0 11 444 433 0 0 66 56 1 1 0 47 0 1972 1028 0 0 0 0 0 0 0 1028 0 5.105038E-02
 1.293333E+02 0 13 448 435 0 0 72 59 1 1 0 39 0 1980 1020 0 0 0 0 0 0 0 1020 0 5.106117E-02
 1.296667E+02 0 16 447 431 0 0 68 58 0 1 0 43 0 1974 1026 0 0 0 0 0 0 0 1026 0 5.104710E-02
 1.300000E+02 0 14 448 434 0 0 65 58 0 2 0 41 0 1978 1022 0 0 0 0 0 0 0 1022 0 5.104277E-02
 1.303333E+02 0 16 446 430 0 0 62 57 0 0 0 48 0 1969 1031 0 0 0 0 0 0 0 1031 0 5.102341E-02
 1.306667E+02 0 17 445 428 0 0 68 53 0 0 0 52 0 1970 1030 0 0 0 0 0 0 0 1030 0 5.101854E-02
 1.310000E+02 0 17 447 430 0 0 65 52 0 0 0 52 0 1975 1025 0 0 0 0 0 0 0 1025 0 5.099767E-02
 1.313333E+02 0 21 445 424 0 0 59 48 0 0 0 43 0 1988 1012 0 0 0 0 0 0 0 1012 0 5.100061E-02
 1.316667E+02 0 12 440 428 0 0 72 48 0 0 0 38 0 2000 1000 0 0 0 0 0 0 0 1000 0 5.099639E-02
 1.320000E+02 0 16 443 427 0 0 71 48 0 1 0 42 0 1998 1002 0 0 0 0 0 0 0 1002 0 5.098272E-02
 1.323333E+02 0 20 444 424 0 0 63 49 1 2 0 40 0 1998 1002 0 0 0 0 0 0 0 1002 0 5.094252E-02
 1.326667E+02 0 14 450 436 0 0 75 45 2 2 0 43 0 1995 1005 0 0 0 0 0 0 0 1005 0 5.095086E-02
 1.330000E+02 0 18 444 426 0 0 67 48 1 2 0 43 0 2005 995 0 0 0 0 0 0 0 995 0 5.096223E-02
 1.333333E+02 0 16 441 425 0 0 73 54 1 1 0 45 0 2002 998 0 0 0 0 0 0 0 998 0 5.097168E-02
 1.336667E+02 0 12 444 432 0 0 55 50 0 0 0 39 0 2000 1000 0 0 0 0 0 0 0 1000 0 5.097177E-02
