# time 'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'bound_Ca2+!_' 'PKAa!_' 'PKAa?' 'PKA()' 'CDK5!_' 'CK1p~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?' 'r'
 6.500000E+01 0 9 387 378 0 0 0 70 53 1 2 15 32 0 1740 948 0 207 105 0 0 0 0 1053 312 5.140124E-02
 6.533333E+01 0 8 392 384 0 0 0 70 56 1 2 18 35 0 1734 952 0 202 112 0 0 0 0 1064 314 5.136896E-02
 6.566667E+01 0 14 387 373 0 0 0 64 61 1 3 15 31 0 1726 953 0 209 112 0 0 0 0 1065 321 5.143834E-02
 6.600000E+01 0 24 387 363 0 0 0 67 63 1 1 15 30 0 1730 941 0 217 112 0 0 0 0 1053 329 5.144612E-02
 6.633333E+01 0 12 388 376 0 0 0 55 61 0 0 15 29 0 1744 921 0 225 110 0 0 0 0 1031 335 5.145316E-02
 6.666667E+01 0 14 392 378 0 0 0 62 61 0 0 21 30 0 1732 929 0 230 109 0 0 0 0 1038 339 5.152788E-02
 6.700000E+01 0 21 395 374 0 0 0 76 57 0 0 18 27 0 1736 922 0 237 105 0 0 0 0 1027 342 5.151033E-02
 6.733333E+01 0 15 399 384 0 0 0 72 58 0 0 21 28 0 1727 928 0 245 100 0 0 0 0 1028 345 5.148020E-02
 6.766667E+01 0 12 400 388 0 0 0 66 61 0 0 22 36 0 1723 934 0 245 98 0 0 0 0 1032 343 5.142667E-02
 6.800000E+01 0 14 402 388 0 0 0 72 60 0 0 22 40 0 1730 922 0 247 101 0 0 0 0 1023 348 5.142502E-02
 6.833333E+01 0 11 401 390 0 0 0 69 59 0 0 12 36 0 1690 949 0 247 114 0 0 0 0 1063 361 5.143426E-02
 6.866667E+01 0 18 404 386 0 0 0 68 60 0 0 12 30 0 1669 955 0 251 125 0 0 0 0 1080 376 5.139922E-02
 6.900000E+01 0 18 404 386 0 0 0 67 60 0 0 22 27 0 1677 941 0 247 135 0 0 0 0 1076 382 5.138003E-02
 6.933333E+01 0 16 407 391 0 0 0 63 61 0 1 23 40 0 1655 949 0 259 137 0 0 0 0 1086 396 5.136072E-02
 6.966667E+01 0 7 408 401 0 0 0 62 62 0 1 20 34 0 1658 956 0 258 128 0 0 0 0 1084 386 5.136103E-02
 7.000000E+01 0 15 409 394 0 0 0 57 60 0 2 13 40 0 1647 966 0 261 126 0 0 0 0 1092 387 5.133596E-02
 7.033333E+01 0 11 408 397 0 0 0 57 65 0 1 21 42 0 1643 970 0 255 132 0 0 0 0 1102 387 5.135577E-02
 7.066667E+01 0 19 404 385 0 0 0 60 69 0 1 16 31 0 1643 980 0 246 131 0 0 0 0 1111 377 5.134702E-02
 7.100000E+01 0 18 401 383 0 0 0 76 64 0 1 25 30 0 1656 970 0 234 140 0 0 0 0 1110 374 5.140803E-02
 7.133333E+01 0 13 405 392 0 0 0 64 58 0 0 14 40 0 1663 970 0 226 141 0 0 0 0 1111 367 5.143852E-02
 7.166667E+01 0 13 406 393 0 0 0 62 59 0 1 23 31 0 1663 965 0 230 142 0 0 0 0 1107 372 5.139867E-02
 7.200000E+01 0 13 407 394 0 0 0 68 60 0 0 18 38 0 1683 951 0 225 141 0 0 0 0 1092 366 5.138372E-02
 7.233333E+01 0 11 409 398 0 0 0 64 58 0 0 13 38 0 1679 954 0 218 149 0 0 0 0 1103 367 5.130040E-02
 7.266667E+01 0 16 412 396 0 0 0 64 56 0 0 15 45 0 1697 936 0 221 146 0 0 0 0 1082 367 5.132365E-02
 7.300000E+01 0 13 415 402 0 0 0 74 52 0 0 19 33 0 1672 956 0 230 142 0 0 0 0 1098 372 5.132770E-02
 7.333333E+01 0 18 414 396 0 0 0 70 57 0 0 16 38 0 1680 952 0 219 149 0 0 0 0 1101 368 5.131121E-02
 7.366667E+01 0 17 413 396 0 0 0 54 55 0 0 18 42 0 1660 966 0 223 151 0 0 0 0 1117 374 5.133490E-02
 7.400000E+01 0 15 412 397 0 0 0 71 54 1 1 20 38 0 1659 966 0 230 145 0 0 0 0 1111 375 5.130625E-02
 7.433333E+01 0 9 410 401 0 0 0 70 59 0 1 19 37 0 1660 945 0 254 141 0 0 0 0 1086 395 5.128986E-02
 7.466667E+01 0 15 408 393 0 0 0 64 65 0 1 25 35 0 1658 949 0 253 140 0 0 0 0 1089 393 5.129926E-02
 7.500000E+01 0 10 407 397 0 0 0 72 65 1 1 22 33 0 1653 941 0 264 142 0 0 0 0 1083 406 5.132456E-02
 7.533333E+01 0 12 410 398 0 0 0 68 68 0 0 13 33 0 1656 933 0 268 143 0 0 0 0 1076 411 5.129037E-02
 7.566667E+01 0 12 408 396 0 0 0 67 69 0 0 16 33 0 1655 938 0 266 141 0 0 0 0 1079 407 5.122920E-02
 7.600000E+01 0 19 411 392 0 0 0 63 69 0 0 15 36 0 1648 945 0 259 148 0 0 0 0 1093 407 5.118059E-02
 7.633333E+01 0 17 411 394 0 0 0 61 67 0 0 22 36 0 1644 946 0 250 160 0 0 0 0 1106 410 5.120854E-02
 7.666667E+01 0 20 411 391 0 0 0 64 60 0 1 14 35 0 1635 958 0 249 158 0 0 0 0 1116 407 5.118948E-02
 7.700000E+01 0 11 412 401 0 0 0 54 64 0 1 21 42 0 1652 936 0 263 149 0 0 0 0 1085 412 5.119331E-02
 7.733333E+01 0 13 412 399 0 0 0 69 64 0 1 16 38 0 1660 929 0 267 144 0 0 0 0 1073 411 5.113935E-02
 7.766667E+01 0 15 413 398 0 0 0 61 64 0 0 15 39 0 1661 919 0 272 148 0 0 0 0 1067 420 5.113778E-02
 7.800000E+01 0 12 414 402 0 0 0 63 62 0 0 19 42 0 1672 920 0 265 143 0 0 0 0 1063 408 5.113361E-02
 7.833333E+01 0 5 414 409 0 0 0 64 63 0 1 19 43 0 1690 906 0 259 145 0 0 0 0 1051 404 5.113350E-02
 7.866667E+01 0 14 412 398 0 0 0 61 70 1 2 16 34 0 1696 899 0 255 150 0 0 0 0 1049 405 5.112894E-02
 7.900000E+01 0 12 414 402 0 0 0 67 64 0 2 16 38 0 1713 887 0 245 155 0 0 0 0 1042 400 5.111188E-02
 7.933333E+01 0 9 416 407 0 0 0 71 61 0 1 24 40 0 1717 885 0 246 152 0 0 0 0 1037 398 5.109383E-02
 7.966667E+01 0 16 419 403 0 0 0 61 58 0 1 20 43 0 1691 908 0 253 148 0 0 0 0 1056 401 5.108559E-02
 8.000000E+01 0 8 416 408 0 0 0 74 52 2 2 20 45 0 1693 910 0 252 145 0 0 0 0 1055 397 5.110006E-02
 8.033333E+01 0 12 415 403 0 0 0 62 47 0 1 10 38 0 1671 926 0 262 141 0 0 0 0 1067 403 5.110815E-02
 8.066667E+01 0 10 418 408 0 0 0 75 51 0 2 16 42 0 1668 917 0 276 139 0 0 0 0 1056 415 5.116378E-02
 8.100000E+01 0 10 421 411 0 0 0 76 53 1 1 13 38 0 1685 892 0 279 144 0 0 0 0 1036 423 5.110722E-02
 8.133333E+01 0 5 424 419 0 0 0 57 57 1 1 20 44 0 1677 895 0 282 146 0 0 0 0 1041 428 5.116475E-02
 8.166667E+01 0 15 421 406 0 0 0 70 59 1 0 23 47 0 1686 877 0 281 156 0 0 0 0 1033 437 5.117860E-02
 8.200000E+01 0 15 423 408 0 0 0 59 59 0 0 25 48 0 1700 874 0 267 159 0 0 0 0 1033 426 5.122036E-02
 8.233333E+01 0 21 427 406 0 0 0 51 54 0 0 22 41 0 1704 872 0 268 156 0 0 0 0 1028 424 5.118164E-02
 8.266667E+01 0 11 429 418 0 0 0 67 52 0 0 15 45 0 1724 859 0 266 151 0 0 0 0 1010 417 5.117130E-02
 8.300000E+01 0 15 427 412 0 0 0 57 51 0 0 27 41 0 1728 862 0 264 146 0 0 0 0 1008 410 5.116807E-02
 8.333333E+01 0 18 423 405 0 0 0 62 49 0 1 22 38 0 1716 876 0 265 143 0 0 0 0 1019 408 5.116349E-02
 8.366667E+01 0 10 423 413 0 0 0 71 51 0 1 14 42 0 1710 865 0 276 149 0 0 0 0 1014 425 5.114672E-02
 8.400000E+01 0 15 425 410 0 0 0 67 41 0 0 20 36 0 1695 870 0 284 151 0 0 0 0 1021 435 5.110718E-02
 8.433333E+01 0 10 426 416 0 0 0 62 48 0 2 21 41 0 1672 886 0 277 165 0 0 0 0 1051 442 5.111221E-02
 8.466667E+01 0 19 426 407 0 0 0 73 51 1 1 25 41 0 1683 872 0 269 176 0 0 0 0 1048 445 5.109359E-02
 8.500000E+01 0 20 427 407 0 0 0 69 54 1 1 22 37 0 1690 858 0 270 182 0 0 0 0 1040 452 5.107991E-02
 8.533333E+01 0 13 428 415 0 0 0 60 52 0 1 21 44 0 1679 858 0 281 182 0 0 0 0 1040 463 5.109148E-02
 8.566667E+01 0 18 432 414 0 0 0 62 56 1 0 30 44 0 1682 849 0 289 180 0 0 0 0 1029 469 5.109585E-02
 8.600000E+01 0 10 433 423 0 0 0 61 48 1 1 20 47 0 1670 860 0 286 184 0 0 0 0 1044 470 5.108580E-02
 8.633333E+01 0 27 431 404 0 0 0 59 51 0 0 18 41 0 1672 856 0 284 188 0 0 0 0 1044 472 5.108984E-02
 8.666667E+01 0 12 436 424 0 0 0 58 54 0 0 23 44 0 1667 862 0 288 183 0 0 0 0 1045 471 5.106288E-02
 8.700000E+01 0 18 438 420 0 0 0 70 57 0 0 18 37 0 1672 854 0 294 180 0 0 0 0 1034 474 5.101978E-02
 8.733333E+01 0 10 438 428 0 0 0 70 54 0 0 18 43 0 1661 852 0 311 176 0 0 0 0 1028 487 5.097496E-02
 8.766667E+01 0 10 439 429 0 0 0 69 56 0 1 27 49 0 1683 823 0 308 186 0 0 0 0 1009 494 5.089216E-02
 8.800000E+01 0 13 441 428 0 0 0 68 58 0 0 20 45 0 1705 808 0 299 188 0 0 0 0 996 487 5.084130E-02
 8.833333E+01 0 16 440 424 0 0 0 63 67 0 0 19 43 0 1696 823 0 296 185 0 0 0 0 1008 481 5.084116E-02
 8.866667E+01 0 13 437 424 0 0 0 63 63 0 0 24 41 0 1696 825 0 301 178 0 0 0 0 1003 479 5.084004E-02
 8.900000E+01 0 14 435 421 0 0 0 70 66 0 1 26 47 0 1694 825 0 306 175 0 0 0 0 1000 481 5.080466E-02
 8.933333E+01 0 17 434 417 0 0 0 68 62 0 1 23 43 0 1686 834 0 308 172 0 0 0 0 1006 480 5.078817E-02
 8.966667E+01 0 14 439 425 0 0 0 57 63 0 1 21 42 0 1673 855 0 306 166 0 0 0 0 1021 472 5.075743E-02
 9.000000E+01 0 17 437 420 0 0 0 55 61 0 0 14 41 0 1667 863 0 309 161 0 0 0 0 1024 470 5.073286E-02
 9.033333E+01 0 13 437 424 0 0 0 74 62 0 0 29 49 0 1652 864 0 320 164 0 0 0 0 1028 484 5.074350E-02
 9.066667E+01 0 18 438 420 0 0 0 76 61 0 0 24 41 0 1643 874 0 312 171 0 0 0 0 1045 483 5.071759E-02
 9.100000E+01 0 19 436 417 0 0 0 60 61 0 1 17 43 0 1638 889 0 306 167 0 0 0 0 1056 473 5.069579E-02
 9.133333E+01 0 15 438 423 0 0 0 75 53 1 3 30 41 0 1658 875 0 304 163 0 0 0 0 1038 467 5.069415E-02
 9.166667E+01 0 15 436 421 0 0 0 65 54 2 1 23 41 0 1667 871 0 300 162 0 0 0 0 1033 462 5.068042E-02
 9.200000E+01 0 16 433 417 0 0 0 58 56 1 1 28 41 0 1675 858 0 300 167 0 0 0 0 1025 467 5.066879E-02
 9.233333E+01 0 23 432 409 0 0 0 67 55 0 1 22 43 0 1676 852 0 305 167 0 0 0 0 1019 472 5.067211E-02
 9.266667E+01 0 22 437 415 0 0 0 67 48 0 1 15 46 0 1654 861 0 306 179 0 0 0 0 1040 485 5.067528E-02
 9.300000E+01 0 18 439 421 0 0 0 57 49 1 1 22 40 0 1627 868 0 320 185 0 0 0 0 1053 505 5.068044E-02
 9.333333E+01 0 13 437 424 0 0 0 61 52 1 2 26 41 0 1637 853 0 330 180 0 0 0 0 1033 510 5.071505E-02
 9.366667E+01 0 19 440 421 0 0 0 66 54 0 1 25 41 0 1631 850 0 331 188 0 0 0 0 1038 519 5.068104E-02
 9.400000E+01 0 19 439 420 0 0 0 65 55 0 0 28 38 0 1630 847 0 337 186 0 0 0 0 1033 523 5.070033E-02
 9.433333E+01 0 15 442 427 0 0 0 66 55 0 1 32 43 0 1631 852 0 342 175 0 0 0 0 1027 517 5.068500E-02
 9.466667E+01 0 9 442 433 0 0 0 67 55 0 1 22 43 0 1624 852 0 346 178 0 0 0 0 1030 524 5.067653E-02
 9.500000E+01 0 13 445 432 0 0 0 68 54 1 2 23 49 0 1620 852 0 353 175 0 0 0 0 1027 528 5.070187E-02
 9.533333E+01 0 10 445 435 0 0 0 57 49 1 1 26 47 0 1619 849 0 350 182 0 0 0 0 1031 532 5.071569E-02
 9.566667E+01 0 19 445 426 0 0 0 61 53 1 0 23 47 0 1611 854 0 354 181 0 0 0 0 1035 535 5.072434E-02
 9.600000E+01 0 13 443 430 0 0 0 65 55 1 2 24 39 0 1617 839 0 369 175 0 0 0 0 1014 544 5.070154E-02
 9.633333E+01 0 11 440 429 0 0 0 61 54 0 1 20 48 0 1617 835 0 373 175 0 0 0 0 1010 548 5.067251E-02
 9.666667E+01 0 14 443 429 0 0 0 59 59 0 1 24 47 0 1609 834 0 379 178 0 0 0 0 1012 557 5.065860E-02
 9.700000E+01 0 22 441 419 0 0 0 65 61 0 1 31 43 0 1583 866 0 381 170 0 0 0 0 1036 551 5.065704E-02
 9.733333E+01 0 12 440 428 0 0 0 61 62 1 0 18 42 0 1582 866 0 384 168 0 0 0 0 1034 552 5.065351E-02
 9.766667E+01 0 10 442 432 0 0 0 66 59 1 0 28 44 0 1586 870 0 379 165 0 0 0 0 1035 544 5.060887E-02
 9.800000E+01 0 18 441 423 0 0 0 61 61 0 1 27 46 0 1598 867 0 369 166 0 0 0 0 1033 535 5.059156E-02
 9.833333E+01 0 18 441 423 0 0 0 58 58 0 1 26 44 0 1581 866 0 380 173 0 0 0 0 1039 553 5.057470E-02
 9.866667E+01 0 12 441 429 0 0 0 57 51 0 1 24 46 0 1588 852 0 377 183 0 0 0 0 1035 560 5.056628E-02
 9.900000E+01 0 15 441 426 0 0 0 63 49 1 2 23 51 0 1597 831 0 383 189 0 0 0 0 1020 572 5.051465E-02
 9.933333E+01 0 16 440 424 0 0 0 67 49 1 2 27 39 0 1608 817 0 385 190 0 0 0 0 1007 575 5.050194E-02
 9.966667E+01 0 22 442 420 0 0 0 71 48 2 2 26 42 0 1628 801 0 378 193 0 0 0 0 994 571 5.051276E-02
 1.000000E+02 0 18 444 426 0 0 0 66 51 1 0 29 50 0 1613 811 0 382 194 0 0 0 0 1005 576 5.051450E-02
 1.003333E+02 0 16 440 424 0 0 0 62 52 0 0 24 46 0 1587 827 0 386 200 0 0 0 0 1027 586 5.050052E-02
 1.006667E+02 0 14 441 427 0 0 0 64 53 0 1 29 48 0 1570 839 0 389 202 0 0 0 0 1041 591 5.047257E-02
 1.010000E+02 0 13 439 426 0 0 0 63 52 0 0 27 40 0 1583 816 0 388 213 0 0 0 0 1029 601 5.044794E-02
 1.013333E+02 0 10 440 430 0 0 0 64 50 0 0 24 50 0 1590 804 0 381 225 0 0 0 0 1029 606 5.037677E-02
 1.016667E+02 0 17 439 422 0 0 0 60 48 0 0 29 44 0 1583 800 0 392 225 0 0 0 0 1025 617 5.035823E-02
 1.020000E+02 0 20 436 416 0 0 0 67 49 0 0 26 41 0 1577 812 0 384 227 0 0 0 0 1039 611 5.035489E-02
 1.023333E+02 0 15 433 418 0 0 0 62 54 0 0 23 43 0 1567 820 0 379 234 0 0 0 0 1054 613 5.036672E-02
 1.026667E+02 0 13 435 422 0 0 0 56 53 0 0 21 46 0 1593 801 0 375 231 0 0 0 0 1032 606 5.034304E-02
 1.030000E+02 0 15 436 421 0 0 0 70 50 1 1 19 47 0 1599 797 0 365 239 0 0 0 0 1036 604 5.033626E-02
 1.033333E+02 0 16 434 418 0 0 0 64 52 0 0 28 46 0 1603 789 0 365 243 0 0 0 0 1032 608 5.035811E-02
 1.036667E+02 0 12 433 421 0 0 0 68 52 0 1 31 45 0 1601 787 0 379 233 0 0 0 0 1020 612 5.034279E-02
 1.040000E+02 0 24 437 413 0 0 0 66 49 0 1 29 46 0 1612 785 0 375 228 0 0 0 0 1013 603 5.033214E-02
 1.043333E+02 0 7 438 431 0 0 0 63 49 0 1 24 46 0 1601 790 0 374 235 0 0 0 0 1025 609 5.032032E-02
 1.046667E+02 0 6 437 431 0 0 0 66 48 0 1 28 47 0 1587 801 0 383 229 0 0 0 0 1030 612 5.032348E-02
 1.050000E+02 0 16 432 416 0 0 0 67 52 1 2 23 35 0 1582 811 0 387 220 0 0 0 0 1031 607 5.031586E-02
 1.053333E+02 0 13 436 423 0 0 0 70 51 0 1 27 43 0 1569 827 0 402 202 0 0 0 0 1029 604 5.030739E-02
 1.056667E+02 0 6 435 429 0 0 0 71 47 0 1 29 41 0 1567 827 0 409 197 0 0 0 0 1024 606 5.030125E-02
 1.060000E+02 0 21 436 415 0 0 0 66 51 0 1 25 40 0 1556 834 0 415 195 0 0 0 0 1029 610 5.027035E-02
 1.063333E+02 0 9 439 430 0 0 0 71 53 0 0 25 45 0 1563 830 0 415 192 0 0 0 0 1022 607 5.026228E-02
 1.066667E+02 0 23 441 418 0 0 0 68 48 0 0 26 39 0 1564 842 0 410 184 0 0 0 0 1026 594 5.026086E-02
 1.070000E+02 0 12 438 426 0 0 0 65 53 0 0 29 51 0 1558 838 0 425 179 0 0 0 0 1017 604 5.024193E-02
 1.073333E+02 0 14 440 426 0 0 0 53 57 0 0 26 42 0 1573 829 0 420 178 0 0 0 0 1007 598 5.025196E-02
 1.076667E+02 0 20 442 422 0 0 0 68 60 0 0 30 45 0 1570 829 0 416 185 0 0 0 0 1014 601 5.020207E-02
 1.080000E+02 0 18 440 422 0 0 0 62 64 0 0 31 47 0 1575 832 0 415 178 0 0 0 0 1010 593 5.019580E-02
 1.083333E+02 0 13 445 432 0 0 0 66 63 0 0 25 49 0 1575 836 0 408 181 0 0 0 0 1017 589 5.020367E-02
 1.086667E+02 0 10 448 438 0 0 0 55 56 0 0 20 50 0 1584 834 0 406 176 0 0 0 0 1010 582 5.022569E-02
 1.090000E+02 0 15 451 436 0 0 0 60 57 0 0 26 45 0 1558 860 0 397 185 0 0 0 0 1045 582 5.023319E-02
 1.093333E+02 0 8 450 442 0 0 0 58 58 0 2 27 48 0 1559 863 0 388 190 0 0 0 0 1053 578 5.023630E-02
 1.096667E+02 0 17 453 436 0 0 0 67 60 0 2 27 42 0 1555 870 0 386 189 0 0 0 0 1059 575 5.020761E-02
 1.100000E+02 0 20 450 430 0 0 0 70 58 1 0 26 48 0 1561 858 0 386 195 0 0 0 0 1053 581 5.019751E-02
 1.103333E+02 0 13 445 432 0 0 0 67 61 1 0 23 46 0 1563 860 0 372 205 0 0 0 0 1065 577 5.022158E-02
 1.106667E+02 0 29 443 414 0 0 0 61 60 1 0 24 41 0 1559 861 0 382 198 0 0 0 0 1059 580 5.023121E-02
 1.110000E+02 0 13 445 432 0 0 0 73 65 0 0 19 46 0 1571 854 0 383 192 0 0 0 0 1046 575 5.023515E-02
 1.113333E+02 0 15 445 430 0 0 0 62 61 0 0 24 49 0 1573 858 0 377 192 0 0 0 0 1050 569 5.022671E-02
 1.116667E+02 0 15 445 430 0 0 0 60 54 0 0 30 53 0 1576 870 0 373 181 0 0 0 0 1051 554 5.022061E-02
 1.120000E+02 0 10 448 438 0 0 0 63 52 0 0 32 49 0 1592 859 0 356 193 0 0 0 0 1052 549 5.019180E-02
 1.123333E+02 0 15 447 432 0 0 0 60 52 0 0 25 46 0 1594 845 0 354 207 0 0 0 0 1052 561 5.017419E-02
 1.126667E+02 0 10 449 439 0 0 0 57 53 0 1 24 45 0 1590 855 0 357 198 0 0 0 0 1053 555 5.013704E-02
 1.130000E+02 0 10 449 439 0 0 0 60 53 0 1 25 55 0 1577 858 0 365 200 0 0 0 0 1058 565 5.010829E-02
 1.133333E+02 0 16 452 436 0 0 0 59 53 0 0 29 46 0 1570 858 0 368 204 0 0 0 0 1062 572 5.007937E-02
 1.136667E+02 0 13 453 440 0 0 0 65 51 0 0 24 53 0 1560 864 0 372 204 0 0 0 0 1068 576 5.005955E-02
 1.140000E+02 0 15 453 438 0 0 0 55 56 0 0 28 49 0 1572 856 0 361 211 0 0 0 0 1067 572 5.005307E-02
 1.143333E+02 0 20 454 434 0 0 0 70 55 0 0 24 44 0 1592 836 0 360 212 0 0 0 0 1048 572 5.004498E-02
 1.146667E+02 0 19 455 436 0 0 0 64 57 0 0 29 53 0 1589 839 0 359 213 0 0 0 0 1052 572 5.001008E-02
 1.150000E+02 0 13 457 444 0 0 0 72 52 0 0 24 53 0 1580 842 0 368 210 0 0 0 0 1052 578 4.998046E-02
 1.153333E+02 0 17 457 440 0 0 0 71 48 0 0 27 51 0 1584 838 0 379 199 0 0 0 0 1037 578 4.998016E-02
 1.156667E+02 0 19 460 441 0 0 0 71 55 0 1 25 49 0 1585 848 0 371 196 0 0 0 0 1044 567 4.998885E-02
 1.160000E+02 0 16 460 444 0 0 0 58 57 0 0 24 48 0 1590 853 0 373 184 0 0 0 0 1037 557 4.995852E-02
 1.163333E+02 0 18 460 442 0 0 0 56 54 0 0 25 53 0 1598 853 0 370 179 0 0 0 0 1032 549 4.996812E-02
 1.166667E+02 0 23 457 434 0 0 0 70 55 0 0 25 48 0 1591 861 0 366 182 0 0 0 0 1043 548 4.995137E-02
 1.170000E+02 0 24 454 430 0 0 0 63 54 0 0 21 50 0 1599 861 0 365 175 0 0 0 0 1036 540 4.997630E-02
 1.173333E+02 0 14 452 438 0 0 0 67 55 0 0 21 49 0 1611 852 0 366 171 0 0 0 0 1023 537 4.998004E-02
 1.176667E+02 0 16 446 430 0 0 0 67 54 0 0 23 43 0 1589 865 0 373 173 0 0 0 0 1038 546 4.997362E-02
 1.180000E+02 0 15 449 434 0 0 0 75 49 0 0 25 43 0 1592 862 0 372 174 0 0 0 0 1036 546 5.000770E-02
 1.183333E+02 0 15 449 434 0 0 0 63 47 0 0 20 51 0 1591 853 0 377 179 0 0 0 0 1032 556 5.001473E-02
 1.186667E+02 0 19 449 430 0 0 0 68 44 0 2 24 43 0 1581 858 0 385 176 0 0 0 0 1034 561 4.998963E-02
 1.190000E+02 0 17 450 433 0 0 0 72 46 0 1 18 44 0 1584 851 0 387 178 0 0 0 0 1029 565 4.996767E-02
 1.193333E+02 0 11 450 439 0 0 0 62 50 1 1 26 46 0 1580 848 0 381 191 0 0 0 0 1039 572 4.998157E-02
 1.196667E+02 0 12 448 436 0 0 0 58 52 0 0 23 47 0 1580 853 0 378 189 0 0 0 0 1042 567 4.998329E-02
 1.200000E+02 0 13 445 432 0 0 0 63 52 0 0 24 51 0 1594 850 0 370 186 0 0 0 0 1036 556 4.996000E-02
 1.203333E+02 0 13 443 430 0 0 0 77 52 0 0 24 47 0 1597 845 0 377 181 0 0 0 0 1026 558 4.994266E-02
 1.206667E+02 0 17 445 428 0 0 0 69 46 0 0 25 42 0 1604 835 0 369 192 0 0 0 0 1027 561 4.994018E-02
 1.210000E+02 0 20 446 426 0 0 0 67 51 0 0 23 44 0 1589 832 0 379 200 0 0 0 0 1032 579 4.990033E-02
 1.213333E+02 0 13 445 432 0 0 0 67 52 0 0 20 46 0 1570 856 0 374 200 0 0 0 0 1056 574 4.987523E-02
 1.216667E+02 0 20 448 428 0 0 0 67 48 0 0 23 46 0 1580 856 0 362 202 0 0 0 0 1058 564 4.985396E-02
 1.220000E+02 0 26 451 425 0 0 0 76 50 0 1 26 46 0 1580 844 0 369 207 0 0 0 0 1051 576 4.983301E-02
 1.223333E+02 0 21 454 433 0 0 0 67 47 0 1 29 44 0 1574 858 0 370 198 0 0 0 0 1056 568 4.982101E-02
 1.226667E+02 0 14 455 441 0 0 0 76 47 1 1 22 46 0 1581 847 0 384 188 0 0 0 0 1035 572 4.981694E-02
 1.230000E+02 0 18 458 440 0 0 0 57 44 1 0 26 46 0 1583 843 0 387 187 0 0 0 0 1030 574 4.980630E-02
 1.233333E+02 0 9 453 444 0 0 0 67 45 0 0 25 50 0 1570 856 0 379 195 0 0 0 0 1051 574 4.980342E-02
 1.236667E+02 0 22 451 429 0 0 0 68 52 1 1 21 44 0 1561 852 0 393 194 0 0 0 0 1046 587 4.977260E-02
 1.240000E+02 0 14 453 439 0 0 0 63 58 0 1 17 46 0 1566 839 0 400 195 0 0 0 0 1034 595 4.976671E-02
 1.243333E+02 0 22 455 433 0 0 0 65 55 0 1 31 42 0 1570 837 0 394 199 0 0 0 0 1036 593 4.975758E-02
 1.246667E+02 0 17 459 442 0 0 0 70 51 0 0 27 50 0 1557 852 0 395 196 0 0 0 0 1048 591 4.976785E-02
 1.250000E+02 0 18 462 444 0 0 0 62 50 0 0 21 53 0 1565 848 0 389 198 0 0 0 0 1046 587 4.975231E-02
 1.253333E+02 0 16 462 446 0 0 0 53 48 0 0 24 49 0 1568 847 0 389 196 0 0 0 0 1043 585 4.972581E-02
 1.256667E+02 0 13 463 450 0 0 0 65 54 0 0 23 51 0 1556 849 0 394 201 0 0 0 0 1050 595 4.973706E-02
 1.260000E+02 0 19 461 442 0 0 0 71 53 0 0 31 47 0 1554 864 0 389 193 0 0 0 0 1057 582 4.973447E-02
 1.263333E+02 0 18 463 445 0 0 0 60 58 0 1 29 42 0 1562 859 0 388 191 0 0 0 0 1050 579 4.971764E-02
 1.266667E+02 0 10 462 452 0 0 0 68 56 0 0 29 45 0 1590 844 0 371 195 0 0 0 0 1039 566 4.968714E-02
 1.270000E+02 0 22 464 442 0 0 0 66 58 0 0 21 52 0 1599 836 0 376 189 0 0 0 0 1025 565 4.966434E-02
 1.273333E+02 0 14 466 452 0 0 0 59 58 0 0 22 50 0 1603 838 0 371 188 0 0 0 0 1026 559 4.965245E-02
 1.276667E+02 0 14 464 450 0 0 0 69 59 0 0 20 52 0 1618 829 0 358 195 0 0 0 0 1024 553 4.963497E-02
 1.280000E+02 0 17 459 442 0 0 0 56 55 0 0 23 46 0 1607 836 0 357 200 0 0 0 0 1036 557 4.960879E-02
 1.283333E+02 0 19 463 444 0 0 0 62 56 0 0 24 54 0 1609 834 0 359 198 0 0 0 0 1032 557 4.956726E-02
 1.286667E+02 0 17 462 445 0 0 0 65 60 1 1 23 43 0 1604 840 0 359 197 0 0 0 0 1037 556 4.952233E-02
 1.290000E+02 0 11 463 452 0 0 0 63 60 1 0 16 50 0 1584 862 0 358 196 0 0 0 0 1058 554 4.953189E-02
 1.293333E+02 0 10 460 450 0 0 0 71 57 0 0 31 52 0 1597 851 0 351 201 0 0 0 0 1052 552 4.953537E-02
 1.296667E+02 0 20 458 438 0 0 0 59 57 0 2 26 50 0 1596 860 0 345 199 0 0 0 0 1059 544 4.952903E-02
 1.300000E+02 0 24 460 436 0 0 0 66 56 1 2 21 48 0 1608 850 0 349 193 0 0 0 0 1043 542 4.951137E-02
 1.303333E+02 0 23 462 439 0 0 0 58 53 0 1 24 48 0 1616 851 0 348 185 0 0 0 0 1036 533 4.948588E-02
 1.306667E+02 0 14 463 449 0 0 0 71 52 0 1 20 50 0 1605 856 0 359 180 0 0 0 0 1036 539 4.949230E-02
 1.310000E+02 0 18 461 443 0 0 0 66 48 0 1 22 50 0 1617 850 0 354 179 0 0 0 0 1029 533 4.946295E-02
